Geo,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4,Year
5.1023E+11,0.159,0.532,0.213,0.096,2024
5.1023E+11,0.08,0.454,0.431,0.035,2024
5.1023E+11,0.319,0.36,0.305,0.016,2024
5.1023E+11,0.251,0.275,0.334,0.14,2024
5.1023E+11,0.259,0.322,0.285,0.134,2024
5.1023E+11,0.284,0.308,0.279,0.129,2024
5.1023E+11,0.231,0.322,0.377,0.07,2024
5.1023E+11,0.132,0.358,0.403,0.107,2024
5.1023E+11,0.289,0.284,0.242,0.185,2024
5.1023E+11,0.303,0.28,0.346,0.071,2024
5.10259E+11,0.543,0.258,0.177,0.022,2024
5.10259E+11,0.561,0.267,0.162,0.01,2024
5.10259E+11,0.521,0.268,0.021,0.19,2024
5.10259E+11,0.342,0.584,0.059,0.015,2024
5.10259E+11,0.475,0.318,0.162,0.045,2024
5.10259E+11,0.42,0.381,0.187,0.012,2024
5.10259E+11,0.25,0.25,0.25,0.25,2024
5.10259E+11,0.139,0.273,0.423,0.165,2024
5.10259E+11,0.62,0.161,0.178,0.041,2024
5.10259E+11,0.542,0.284,0.162,0.012,2024
5.10259E+11,0.318,0.134,0.346,0.202,2024
5.10259E+11,0.393,0.344,0.126,0.137,2024
5.10259E+11,0.333,0.405,0.235,0.027,2024
5.10259E+11,0.418,0.269,0.278,0.035,2024
5.10259E+11,0.352,0.302,0.168,0.178,2024
5.10259E+11,0.36,0.389,0.194,0.057,2024
5.1027E+11,0.579,0.267,0.133,0.021,2024
5.1027E+11,0.402,0.274,0.294,0.03,2024
5.1027E+11,0.841,0.077,0.026,0.056,2024
5.1027E+11,0.69,0.059,0.233,0.018,2024
5.1027E+11,0.607,0.34,0.053,0,2024
5.1027E+11,0.381,0.619,0,0,2024
5.1027E+11,0.82,0.101,0.079,0,2024
5.1027E+11,0.671,0.218,0.111,0,2024
5.1027E+11,0.469,0.358,0.173,0,2024
5.1027E+11,0.547,0.312,0.141,0,2024
5.1027E+11,0.484,0.312,0.204,0,2024
5.1027E+11,0.609,0.159,0.232,0,2024
5.1027E+11,0.645,0.228,0.127,0,2024
5.1027E+11,0.554,0.262,0.13,0.054,2024
5.1027E+11,0.748,0.087,0.161,0.004,2024
5.1027E+11,0.565,0.188,0.159,0.088,2024
5.1027E+11,0.598,0.372,0.02,0.01,2024
5.1027E+11,0.39,0.501,0.086,0.023,2024
5.1027E+11,0.541,0.276,0.183,0,2024
5.1027E+11,0.263,0.18,0.531,0.026,2024
5.1027E+11,0.5,0.31,0.064,0.126,2024
5.1027E+11,0.543,0.23,0.206,0.021,2024
5.1027E+11,0.425,0.328,0.221,0.026,2024
5.1027E+11,0.535,0.22,0.196,0.049,2024
5.10299E+11,0.51,0.326,0.132,0.032,2024
5.10299E+11,0.173,0.306,0.421,0.1,2024
5.10299E+11,0.392,0.231,0.344,0.033,2024
5.10299E+11,0.541,0.202,0.194,0.063,2024
5.10299E+11,0.301,0.358,0.289,0.052,2024
5.10299E+11,0.529,0.194,0.269,0.008,2024
5.10299E+11,0.312,0.276,0.29,0.122,2024
5.10299E+11,0.279,0.454,0.219,0.048,2024
5.10299E+11,0.548,0.304,0.093,0.055,2024
5.10299E+11,0.362,0.343,0.193,0.102,2024
5.10299E+11,0.396,0.277,0.223,0.104,2024
5.10299E+11,0.38,0.347,0.234,0.039,2024
5.1031E+11,0.484,0.337,0.147,0.032,2024
5.1031E+11,0.331,0.239,0.27,0.16,2024
5.1031E+11,0.277,0.352,0.258,0.113,2024
5.1031E+11,0.346,0.339,0.277,0.038,2024
5.1031E+11,0.335,0.256,0.352,0.057,2024
5.1031E+11,0.581,0.224,0.091,0.104,2024
5.1031E+11,0.23,0.248,0.505,0.017,2024
5.1031E+11,0.202,0.306,0.359,0.133,2024
5.1031E+11,0.32,0.369,0.252,0.059,2024
5.1031E+11,0.235,0.399,0.319,0.047,2024
5.1031E+11,0.214,0.391,0.261,0.134,2024
5.1031E+11,0.297,0.384,0.246,0.073,2024
5.1031E+11,0.266,0.343,0.287,0.104,2024
5.1031E+11,0.256,0.3,0.323,0.121,2024
5.1031E+11,0.489,0.169,0.244,0.098,2024
5.1031E+11,0.461,0.246,0.275,0.018,2024
5.1031E+11,0.37,0.452,0.141,0.037,2024
5.1031E+11,0.458,0.309,0.157,0.076,2024
5.1031E+11,0.392,0.269,0.235,0.104,2024
5.1031E+11,0.394,0.447,0.095,0.064,2024
5.1031E+11,0.566,0.224,0.184,0.026,2024
5.1031E+11,0.433,0.32,0.209,0.038,2024
5.1031E+11,0.309,0.335,0.323,0.033,2024
5.1031E+11,0.314,0.432,0.223,0.031,2024
5.1031E+11,0.552,0.329,0.088,0.031,2024
5.1033E+11,0.284,0.08,0.248,0.388,2024
5.1033E+11,0.168,0.352,0.285,0.195,2024
5.1033E+11,0.262,0.154,0.42,0.164,2024
5.1033E+11,0.108,0.274,0.385,0.233,2024
5.1033E+11,0.302,0.267,0.322,0.109,2024
5.1033E+11,0.234,0.395,0.286,0.085,2024
5.1033E+11,0.542,0.106,0.269,0.083,2024
5.1033E+11,0.202,0.336,0.401,0.061,2024
5.1033E+11,0.424,0.205,0.207,0.164,2024
5.1033E+11,0.221,0.3,0.18,0.299,2024
5.1033E+11,0.148,0.371,0.335,0.146,2024
5.1033E+11,0.252,0.206,0.442,0.1,2024
5.1033E+11,0.419,0.254,0.268,0.059,2024
5.1033E+11,0.21,0.479,0.232,0.079,2024
5.1033E+11,0.05,0.322,0.457,0.171,2024
5.1033E+11,0.526,0.167,0.157,0.15,2024
5.1033E+11,0.613,0.149,0.141,0.097,2024
5.1033E+11,0.282,0.314,0.275,0.129,2024
5.1033E+11,0.255,0.313,0.333,0.099,2024
5.10351E+11,0.356,0.325,0.26,0.059,2024
5.10351E+11,0.473,0.226,0.177,0.124,2024
5.10351E+11,0.367,0.317,0.25,0.066,2024
5.10351E+11,0.432,0.227,0.269,0.072,2024
5.10351E+11,0.445,0.333,0.213,0.009,2024
5.10351E+11,0.361,0.341,0.135,0.163,2024
5.10351E+11,0.16,0.368,0.444,0.028,2024
5.10351E+11,0.664,0.216,0.105,0.015,2024
5.10351E+11,0.428,0.458,0.101,0.013,2024
5.10351E+11,0.316,0.362,0.304,0.018,2024
5.10351E+11,0.614,0.285,0.071,0.03,2024
5.10351E+11,0.556,0.242,0.173,0.029,2024
5.10351E+11,0.277,0.53,0.077,0.116,2024
5.10351E+11,0.484,0.301,0.202,0.013,2024
5.10351E+11,0.537,0.192,0.232,0.039,2024
5.10351E+11,0.42,0.21,0.327,0.043,2024
5.10351E+11,0.53,0.224,0.215,0.031,2024
5.10351E+11,0.536,0.159,0.272,0.033,2024
5.10351E+11,0.245,0.363,0.383,0.009,2024
5.10351E+11,0.376,0.357,0.198,0.069,2024
5.10351E+11,0.406,0.299,0.265,0.03,2024
5.10351E+11,0.66,0.145,0.187,0.008,2024
5.10351E+11,0.65,0.107,0.167,0.076,2024
5.10351E+11,0.468,0.354,0.144,0.034,2024
5.10351E+11,0.332,0.394,0.222,0.052,2024
5.10366E+11,0.221,0.364,0.323,0.092,2024
5.10366E+11,0.293,0.332,0.228,0.147,2024
5.10366E+11,0.257,0.397,0.272,0.074,2024
5.10366E+11,0.369,0.314,0.278,0.039,2024
5.10366E+11,0.341,0.274,0.193,0.192,2024
5.10366E+11,0.2,0.285,0.358,0.157,2024
5.10379E+11,0.385,0.352,0.177,0.086,2024
5.10379E+11,0.586,0.283,0.085,0.046,2024
5.10379E+11,0.338,0.298,0.292,0.072,2024
5.10379E+11,0.355,0.269,0.346,0.03,2024
5.10379E+11,0.286,0.259,0.372,0.083,2024
5.10379E+11,0.336,0.214,0.438,0.012,2024
5.10379E+11,0.528,0.139,0.284,0.049,2024
5.10379E+11,0.512,0.369,0.08,0.039,2024
5.10379E+11,0.405,0.202,0.247,0.146,2024
5.10379E+11,0.554,0.25,0.18,0.016,2024
5.10411E+11,0.163,0.174,0.345,0.318,2024
5.10411E+11,0.045,0.348,0.479,0.128,2024
5.10411E+11,0.409,0.344,0.188,0.059,2024
5.10411E+11,0.647,0.267,0.066,0.02,2024
5.10411E+11,0.133,0.259,0.608,0,2024
5.10411E+11,0.333,0.259,0.317,0.091,2024
5.10411E+11,0.065,0.515,0.42,0,2024
5.10411E+11,0.05,0.282,0.408,0.26,2024
5.10411E+11,0.502,0.388,0.093,0.017,2024
5.10411E+11,0.047,0.255,0.32,0.378,2024
5.10411E+11,0.077,0.228,0.376,0.319,2024
5.10411E+11,0.499,0.392,0.101,0.008,2024
5.10411E+11,0.239,0.27,0.416,0.075,2024
5.10411E+11,0.055,0.194,0.453,0.298,2024
5.10411E+11,0.264,0.518,0.177,0.041,2024
5.10411E+11,0.241,0.445,0.272,0.042,2024
5.10411E+11,0.341,0.398,0.261,0,2024
5.10411E+11,0.407,0.521,0.072,0,2024
5.10411E+11,0.487,0.352,0.131,0.03,2024
5.10411E+11,0.278,0.526,0.159,0.037,2024
5.10411E+11,0.4,0.491,0.094,0.015,2024
5.10411E+11,0.457,0.259,0.202,0.082,2024
5.10411E+11,0.351,0.35,0.299,0,2024
5.10411E+11,0.047,0.261,0.35,0.342,2024
5.10411E+11,0.324,0.194,0.252,0.23,2024
5.10411E+11,0.777,0.114,0.043,0.066,2024
5.10411E+11,0.583,0.18,0.183,0.054,2024
5.10411E+11,0.033,0.236,0.495,0.236,2024
5.10411E+11,0.412,0.447,0.112,0.029,2024
5.10411E+11,0.505,0.326,0.123,0.046,2024
5.10411E+11,0.633,0.221,0.092,0.054,2024
5.10411E+11,0.199,0.458,0.274,0.069,2024
5.10411E+11,0.738,0.166,0.096,0,2024
5.10411E+11,0.66,0.171,0.169,0,2024
5.10411E+11,0.353,0.192,0.35,0.105,2024
5.10411E+11,0.233,0.403,0.316,0.048,2024
5.10411E+11,0.243,0.16,0.413,0.184,2024
5.10411E+11,0.23,0.224,0.418,0.128,2024
5.10411E+11,0.204,0.332,0.367,0.097,2024
5.10411E+11,0.062,0.378,0.392,0.168,2024
5.10411E+11,0.07,0.307,0.495,0.128,2024
5.10411E+11,0.401,0.227,0.269,0.103,2024
5.10411E+11,0.581,0.212,0.186,0.021,2024
5.10411E+11,0.172,0.396,0.364,0.068,2024
5.10411E+11,0.148,0.266,0.434,0.152,2024
5.10411E+11,0.136,0.126,0.503,0.235,2024
5.10411E+11,0.45,0.408,0.142,0,2024
5.10411E+11,0.105,0.233,0.492,0.17,2024
5.10411E+11,0.03,0.496,0.243,0.231,2024
5.10411E+11,0.214,0.09,0.451,0.245,2024
5.10411E+11,0.696,0.291,0.013,0,2024
5.10411E+11,0.008,0.108,0.652,0.232,2024
5.10411E+11,0.079,0.148,0.437,0.336,2024
5.10411E+11,0.152,0.407,0.28,0.161,2024
5.10411E+11,0.107,0.189,0.392,0.312,2024
5.10411E+11,0.144,0.332,0.26,0.264,2024
5.10411E+11,0.124,0.305,0.323,0.248,2024
5.10411E+11,0.323,0.285,0.344,0.048,2024
5.10411E+11,0.026,0.153,0.605,0.216,2024
5.10411E+11,0.273,0.102,0.434,0.191,2024
5.10411E+11,0.189,0.249,0.36,0.202,2024
5.10411E+11,0.081,0.179,0.413,0.327,2024
5.10411E+11,0.191,0.468,0.19,0.151,2024
5.10411E+11,0.143,0.486,0.27,0.101,2024
5.10411E+11,0.273,0.346,0.247,0.134,2024
5.10411E+11,0.25,0.25,0.25,0.25,2024
5.10411E+11,0.343,0.491,0.137,0.029,2024
5.10411E+11,0.318,0.322,0.29,0.07,2024
5.10411E+11,0.388,0.291,0.25,0.071,2024
5.10411E+11,0.499,0.23,0.232,0.039,2024
5.10411E+11,0.324,0.169,0.237,0.27,2024
5.10411E+11,0.324,0.172,0.389,0.115,2024
5.10411E+11,0.094,0.317,0.432,0.157,2024
5.10411E+11,0.153,0.381,0.264,0.202,2024
5.10411E+11,0.096,0.373,0.295,0.236,2024
5.10411E+11,0.126,0.449,0.32,0.105,2024
5.10411E+11,0.135,0.18,0.494,0.191,2024
5.10411E+11,0.447,0.137,0.334,0.082,2024
5.10411E+11,0.399,0.227,0.237,0.137,2024
5.10411E+11,0.1,0.251,0.567,0.082,2024
5.10411E+11,0.235,0.414,0.28,0.071,2024
5.10411E+11,0.207,0.418,0.355,0.02,2024
5.10411E+11,0.316,0.247,0.32,0.117,2024
5.10411E+11,0.176,0.286,0.45,0.088,2024
5.10411E+11,0.428,0.504,0.068,0,2024
5.10411E+11,0.301,0.266,0.4,0.033,2024
5.10411E+11,0.197,0.221,0.47,0.112,2024
5.10411E+11,0.165,0.325,0.385,0.125,2024
5.10411E+11,0.29,0.288,0.316,0.106,2024
5.10411E+11,0.145,0.102,0.396,0.357,2024
5.10411E+11,0.153,0.251,0.453,0.143,2024
5.10411E+11,0.219,0.326,0.425,0.03,2024
5.10411E+11,0.133,0.408,0.307,0.152,2024
5.10411E+11,0.141,0.325,0.35,0.184,2024
5.10411E+11,0.108,0.456,0.307,0.129,2024
5.10411E+11,0.171,0.263,0.476,0.09,2024
5.10411E+11,0.301,0.263,0.399,0.037,2024
5.10411E+11,0.33,0.412,0.243,0.015,2024
5.10411E+11,0.222,0.212,0.439,0.127,2024
5.10411E+11,0.248,0.273,0.331,0.148,2024
5.10411E+11,0.1,0.112,0.541,0.247,2024
5.10411E+11,0.353,0.457,0.19,0,2024
5.10411E+11,0.095,0.43,0.33,0.145,2024
5.10411E+11,0.271,0.158,0.34,0.231,2024
5.10411E+11,0.515,0.153,0.257,0.075,2024
5.10411E+11,0.019,0.311,0.266,0.404,2024
5.10411E+11,0.271,0.283,0.375,0.071,2024
5.10411E+11,0.056,0.123,0.309,0.512,2024
5.10411E+11,0.21,0.273,0.41,0.107,2024
5.10411E+11,0.135,0.182,0.532,0.151,2024
5.10411E+11,0.07,0.123,0.294,0.513,2024
5.10411E+11,0.243,0.267,0.346,0.144,2024
5.10411E+11,0.173,0.297,0.33,0.2,2024
5.10411E+11,0.332,0.354,0.255,0.059,2024
5.10411E+11,0.144,0.239,0.472,0.145,2024
5.10411E+11,0.158,0.098,0.491,0.253,2024
5.10411E+11,0.152,0.227,0.217,0.404,2024
5.10411E+11,0.03,0.159,0.589,0.222,2024
5.10411E+11,0.149,0.283,0.391,0.177,2024
5.10411E+11,0.195,0.258,0.418,0.129,2024
5.10411E+11,0.119,0.191,0.307,0.383,2024
5.10411E+11,0.104,0.381,0.507,0.008,2024
5.10411E+11,0.134,0.272,0.469,0.125,2024
5.10411E+11,0.148,0.356,0.403,0.093,2024
5.10411E+11,0.029,0.206,0.372,0.393,2024
5.10411E+11,0.151,0.328,0.46,0.061,2024
5.10411E+11,0.21,0.294,0.387,0.109,2024
5.10411E+11,0.056,0.275,0.439,0.23,2024
5.10411E+11,0.322,0.401,0.214,0.063,2024
5.10411E+11,0.197,0.353,0.362,0.088,2024
5.10411E+11,0.197,0.477,0.237,0.089,2024
5.10411E+11,0.113,0.28,0.503,0.104,2024
5.10411E+11,0.258,0.328,0.345,0.069,2024
5.10411E+11,0.324,0.342,0.228,0.106,2024
5.10411E+11,0.406,0.197,0.37,0.027,2024
5.10411E+11,0.169,0.324,0.415,0.092,2024
5.10411E+11,0.04,0.475,0.421,0.064,2024
5.10411E+11,0.218,0.327,0.368,0.087,2024
5.10411E+11,0.136,0.43,0.391,0.043,2024
5.10411E+11,0.176,0.294,0.44,0.09,2024
5.10411E+11,0.604,0.095,0.044,0.257,2024
5.10411E+11,0.131,0.138,0.581,0.15,2024
5.10411E+11,0.186,0.442,0.277,0.095,2024
5.10411E+11,0.079,0.255,0.37,0.296,2024
5.10411E+11,0.08,0.077,0.262,0.581,2024
5.10411E+11,0.238,0.398,0.116,0.248,2024
5.10411E+11,0.08,0.138,0.16,0.622,2024
5.10411E+11,0.13,0.153,0.147,0.57,2024
5.10411E+11,0.069,0.076,0.211,0.644,2024
5.10411E+11,0.158,0.338,0.241,0.263,2024
5.10411E+11,0.301,0.271,0.267,0.161,2024
5.10411E+11,0.362,0.172,0.287,0.179,2024
5.10411E+11,0.192,0.191,0.525,0.092,2024
5.10411E+11,0.036,0.24,0.385,0.339,2024
5.10411E+11,0.065,0.142,0.207,0.586,2024
5.10411E+11,0.098,0.442,0.201,0.259,2024
5.10411E+11,0.094,0.295,0.546,0.065,2024
5.10411E+11,0.108,0.051,0.457,0.384,2024
5.10411E+11,0.065,0.329,0.407,0.199,2024
5.10411E+11,0.019,0.131,0.354,0.496,2024
5.10411E+11,0.251,0.125,0.482,0.142,2024
5.10411E+11,0.121,0.315,0.343,0.221,2024
5.10411E+11,0.013,0.16,0.456,0.371,2024
5.10411E+11,0.323,0.439,0.226,0.012,2024
5.10411E+11,0.229,0.421,0.312,0.038,2024
5.10411E+11,0.151,0.274,0.412,0.163,2024
5.10411E+11,0.362,0.322,0.221,0.095,2024
5.10411E+11,0.598,0.259,0.108,0.035,2024
5.10411E+11,0.299,0.255,0.365,0.081,2024
5.10411E+11,0.103,0.164,0.228,0.505,2024
5.10411E+11,0.018,0.092,0.13,0.76,2024
5.10411E+11,0.143,0.201,0.194,0.462,2024
5.10411E+11,0.132,0.125,0.302,0.441,2024
5.10411E+11,0.24,0.223,0.321,0.216,2024
5.10411E+11,0.158,0.123,0.485,0.234,2024
5.10411E+11,0.117,0.321,0.25,0.312,2024
5.10411E+11,0.059,0.062,0.207,0.672,2024
5.10411E+11,0.101,0.232,0.185,0.482,2024
5.10411E+11,0.048,0.13,0.353,0.469,2024
5.10411E+11,0.035,0.184,0.276,0.505,2024
5.10411E+11,0.029,0.549,0.174,0.248,2024
5.10411E+11,0.129,0.2,0.447,0.224,2024
5.10411E+11,0.02,0.221,0.4,0.359,2024
5.10411E+11,0.097,0.126,0.497,0.28,2024
5.10411E+11,0.109,0.069,0.617,0.205,2024
5.10411E+11,0.167,0.149,0.384,0.3,2024
5.10411E+11,0.089,0.181,0.327,0.403,2024
5.10411E+11,0.041,0.148,0.368,0.443,2024
5.10411E+11,0.15,0.206,0.423,0.221,2024
5.10411E+11,0.363,0.175,0.418,0.044,2024
5.10411E+11,0.093,0.007,0.33,0.57,2024
5.10411E+11,0.144,0.171,0.357,0.328,2024
5.10411E+11,0.042,0.305,0.533,0.12,2024
5.10411E+11,0.04,0.302,0.447,0.211,2024
5.10411E+11,0.254,0.175,0.451,0.12,2024
5.10411E+11,0.156,0.237,0.522,0.085,2024
5.10411E+11,0.246,0.413,0.226,0.115,2024
5.10411E+11,0.052,0.464,0.345,0.139,2024
5.10411E+11,0.105,0.077,0.436,0.382,2024
5.10411E+11,0.049,0.172,0.504,0.275,2024
5.10411E+11,0.06,0.119,0.493,0.328,2024
5.10411E+11,0.028,0.109,0.265,0.598,2024
5.10411E+11,0.094,0.217,0.405,0.284,2024
5.1043E+11,0.294,0.11,0.416,0.18,2024
5.1043E+11,0.22,0.179,0.309,0.292,2024
5.1043E+11,0.381,0.28,0.214,0.125,2024
5.1043E+11,0.132,0.129,0.412,0.327,2024
5.1043E+11,0.096,0.148,0.415,0.341,2024
5.1043E+11,0.131,0.295,0.312,0.262,2024
5.1043E+11,0.193,0.401,0.209,0.197,2024
5.1043E+11,0.228,0.096,0.273,0.403,2024
5.1043E+11,0.05,0.127,0.533,0.29,2024
5.1043E+11,0.14,0.369,0.293,0.198,2024
5.1043E+11,0.182,0.293,0.241,0.284,2024
5.10451E+11,0.518,0.192,0.27,0.02,2024
5.10451E+11,0.096,0.447,0.393,0.064,2024
5.10451E+11,0.354,0.175,0.259,0.212,2024
5.10451E+11,0.262,0.336,0.304,0.098,2024
5.10479E+11,0.112,0.316,0.374,0.198,2024
5.10479E+11,0.165,0.305,0.313,0.217,2024
5.10479E+11,0.138,0.151,0.338,0.373,2024
5.10479E+11,0.223,0.282,0.364,0.131,2024
5.10479E+11,0.251,0.132,0.408,0.209,2024
5.10479E+11,0.062,0.272,0.419,0.247,2024
5.10479E+11,0.166,0.17,0.34,0.324,2024
5.10479E+11,0.104,0.301,0.511,0.084,2024
5.10479E+11,0.137,0.258,0.4,0.205,2024
5.10479E+11,0.14,0.362,0.272,0.226,2024
5.10479E+11,0.013,0.57,0.322,0.095,2024
5.10479E+11,0.234,0.159,0.365,0.242,2024
5.10479E+11,0.112,0.205,0.38,0.303,2024
5.10479E+11,0.153,0.29,0.361,0.196,2024
5.10479E+11,0.479,0.291,0.164,0.066,2024
5.10479E+11,0.452,0.253,0.23,0.065,2024
5.10479E+11,0.108,0.194,0.564,0.134,2024
5.10479E+11,0.451,0.12,0.256,0.173,2024
5.10479E+11,0.374,0.157,0.223,0.246,2024
5.10479E+11,0.245,0.214,0.386,0.155,2024
5.10479E+11,0.265,0.276,0.322,0.137,2024
5.10479E+11,0.158,0.48,0.158,0.204,2024
5.10479E+11,0.154,0.372,0.296,0.178,2024
5.10479E+11,0.18,0.323,0.379,0.118,2024
5.10479E+11,0.15,0.511,0.208,0.131,2024
5.10479E+11,0.412,0.301,0.194,0.093,2024
5.10479E+11,0.247,0.193,0.434,0.126,2024
5.10499E+11,0.483,0.173,0.096,0.248,2024
5.10499E+11,0.625,0.264,0.071,0.04,2024
5.10499E+11,0.295,0.256,0.271,0.178,2024
5.10499E+11,0.391,0.274,0.133,0.202,2024
5.10499E+11,0.379,0.423,0.172,0.026,2024
5.10499E+11,0.269,0.458,0.2,0.073,2024
5.10499E+11,0.355,0.217,0.38,0.048,2024
5.10499E+11,0.463,0.309,0.153,0.075,2024
5.1051E+11,0.491,0.351,0.123,0.035,2024
5.1051E+11,0.441,0.352,0.206,0.001,2024
5.1051E+11,0.348,0.226,0.374,0.052,2024
5.1051E+11,0.601,0.241,0.123,0.035,2024
5.1051E+11,0.515,0.262,0.206,0.017,2024
5.1051E+11,0.565,0.286,0.134,0.015,2024
5.1051E+11,0.52,0.357,0.086,0.037,2024
5.1051E+11,0.428,0.405,0.161,0.006,2024
5.1051E+11,0.505,0.341,0.088,0.066,2024
5.1051E+11,0.422,0.229,0.299,0.05,2024
5.1051E+11,0.654,0.287,0.059,0,2024
5.1051E+11,0.428,0.44,0.132,0,2024
5.1051E+11,0.506,0.123,0.371,0,2024
5.1051E+11,0.61,0.177,0.115,0.098,2024
5.1051E+11,0.657,0.208,0.12,0.015,2024
5.1051E+11,0.604,0.325,0.047,0.024,2024
5.10538E+11,0.147,0.376,0.348,0.129,2024
5.10538E+11,0.458,0.292,0.193,0.057,2024
5.10538E+11,0.362,0.356,0.219,0.063,2024
5.10538E+11,0.278,0.218,0.419,0.085,2024
5.10538E+11,0.468,0.124,0.268,0.14,2024
5.10538E+11,0.159,0.213,0.469,0.159,2024
5.10538E+11,0.318,0.353,0.26,0.069,2024
5.10538E+11,0.226,0.135,0.379,0.26,2024
5.10538E+11,0.278,0.31,0.335,0.077,2024
5.10538E+11,0.491,0.286,0.192,0.031,2024
5.10538E+11,0.108,0.503,0.378,0.011,2024
5.10538E+11,0.239,0.244,0.407,0.11,2024
5.10538E+11,0.349,0.339,0.256,0.056,2024
5.10538E+11,0.418,0.308,0.217,0.057,2024
5.10538E+11,0.227,0.345,0.237,0.191,2024
5.10538E+11,0.217,0.201,0.413,0.169,2024
5.10538E+11,0.28,0.313,0.28,0.127,2024
5.10538E+11,0.502,0.11,0.292,0.096,2024
5.10538E+11,0.339,0.346,0.315,0,2024
5.1054E+11,0.25,0.25,0.25,0.25,2024
5.1058E+11,0.6,0.159,0.154,0.087,2024
5.1058E+11,0.339,0.305,0.226,0.13,2024
5.1058E+11,0.342,0.311,0.278,0.069,2024
5.1058E+11,0.285,0.406,0.273,0.036,2024
5.1058E+11,0.43,0.257,0.231,0.082,2024
5.1058E+11,0.617,0.282,0.101,0,2024
5.1058E+11,0.225,0.095,0.477,0.203,2024
5.1058E+11,0.355,0.479,0.16,0.006,2024
5.1058E+11,0.493,0.194,0.214,0.099,2024
5.10594E+11,0,0,0.249,0.751,2024
5.10594E+11,0.145,0.392,0.158,0.305,2024
5.10594E+11,0.016,0.047,0.245,0.692,2024
5.10594E+11,0.152,0.097,0.324,0.427,2024
5.10594E+11,0.229,0.484,0.218,0.069,2024
5.10594E+11,0.128,0.32,0.346,0.206,2024
5.10594E+11,0.029,0.043,0.278,0.65,2024
5.10594E+11,0.013,0.148,0.29,0.549,2024
5.10594E+11,0.136,0.292,0.341,0.231,2024
5.10594E+11,0.111,0.366,0.305,0.218,2024
5.10594E+11,0.014,0.123,0.353,0.51,2024
5.10594E+11,0.378,0.344,0.223,0.055,2024
5.10594E+11,0.616,0.091,0.187,0.106,2024
5.10594E+11,0,0.11,0.149,0.741,2024
5.10594E+11,0.147,0.134,0.135,0.584,2024
5.10594E+11,0.252,0.215,0.315,0.218,2024
5.10594E+11,0.062,0.199,0.308,0.431,2024
5.10594E+11,0.029,0.148,0.307,0.516,2024
5.10594E+11,0.176,0.032,0.31,0.482,2024
5.10594E+11,0.528,0.21,0.047,0.215,2024
5.10594E+11,0.044,0.042,0.187,0.727,2024
5.10594E+11,0.091,0.022,0.135,0.752,2024
5.10594E+11,0.069,0.05,0.208,0.673,2024
5.10594E+11,0.066,0.082,0.257,0.595,2024
5.10594E+11,0.019,0.076,0.361,0.544,2024
5.10594E+11,0.067,0.081,0.237,0.615,2024
5.10594E+11,0.059,0.137,0.162,0.642,2024
5.10594E+11,0.046,0.15,0.2,0.604,2024
5.10594E+11,0.062,0.099,0.307,0.532,2024
5.10594E+11,0.137,0.156,0.244,0.463,2024
5.10594E+11,0.397,0.145,0.276,0.182,2024
5.10594E+11,0.018,0.074,0.396,0.512,2024
5.10594E+11,0.049,0.097,0.335,0.519,2024
5.10594E+11,0.132,0.203,0.183,0.482,2024
5.10594E+11,0.002,0.177,0.719,0.102,2024
5.10594E+11,0.044,0.451,0.402,0.103,2024
5.10594E+11,0.094,0.194,0.24,0.472,2024
5.10594E+11,0.038,0.19,0.315,0.457,2024
5.10594E+11,0.096,0.195,0.525,0.184,2024
5.10594E+11,0.078,0.168,0.351,0.403,2024
5.10594E+11,0.013,0.064,0.265,0.658,2024
5.10594E+11,0.079,0.111,0.157,0.653,2024
5.10594E+11,0.072,0.256,0.324,0.348,2024
5.10594E+11,0.068,0.163,0.556,0.213,2024
5.10594E+11,0.114,0.164,0.587,0.135,2024
5.10594E+11,0.034,0.101,0.323,0.542,2024
5.10594E+11,0.078,0.088,0.301,0.533,2024
5.10594E+11,0.04,0.163,0.316,0.481,2024
5.10594E+11,0,0.296,0.166,0.538,2024
5.10594E+11,0,0,0.428,0.572,2024
5.10594E+11,0.156,0.215,0.337,0.292,2024
5.10594E+11,0.229,0.455,0.306,0.01,2024
5.10594E+11,0.136,0.315,0.315,0.234,2024
5.10594E+11,0.057,0.322,0.304,0.317,2024
5.10594E+11,0.048,0.345,0.531,0.076,2024
5.10594E+11,0.09,0.301,0.379,0.23,2024
5.10594E+11,0.118,0.188,0.303,0.391,2024
5.10594E+11,0.358,0.499,0.124,0.019,2024
5.10594E+11,0.053,0.202,0.353,0.392,2024
5.10594E+11,0.167,0.391,0.367,0.075,2024
5.10594E+11,0.101,0.188,0.371,0.34,2024
5.10594E+11,0.067,0.207,0.31,0.416,2024
5.10594E+11,0.035,0.117,0.239,0.609,2024
5.10594E+11,0.065,0.318,0.375,0.242,2024
5.10594E+11,0.062,0.151,0.351,0.436,2024
5.10594E+11,0.014,0.158,0.239,0.589,2024
5.10594E+11,0.059,0.155,0.362,0.424,2024
5.10594E+11,0.108,0.215,0.536,0.141,2024
5.10594E+11,0.061,0.1,0.261,0.578,2024
5.10594E+11,0.358,0.349,0.12,0.173,2024
5.10594E+11,0,0.021,0.165,0.814,2024
5.10594E+11,0.02,0.133,0.522,0.325,2024
5.10594E+11,0.029,0.071,0.294,0.606,2024
5.10594E+11,0.32,0.123,0.279,0.278,2024
